x,left,right
137,0.3004260637546394,0.29990629392243684
138,0.3004260637546394,0.2932361099656983
139,0.2754809383686164,0.2926829268292683
140,0.2879299681745379,0.29259590945650243
141,0.2875,0.2810409880144788
142,0.26914230832178343,0.29535626953688676
143,0.25696522886824413,0.25696522886824413
144,0.15892869631608342,0.18608073189119673
145,0.13627429598617372,0.1294320677940522
146,0.15784009252939693,0.15591702365502044
147,0.1282051282051282,0.12619831310716595
148,0.16752273157695413,0.1537956047553048
149,0.15892869631608342,0.15576358715042232
150,0.12496095580101535,0.14210838288347488
151,0.1315334104411641,0.11650100689689569
152,0.15384615384615385,0.14316804849894849
153,0.1294320677940522,0.12731644162961409
154,0.14097930435902942,0.14316804849894849
155,0.128163003962754,0.11807721291752293
156,0.14084056792618557,0.11661837674008721
157,0.14204001380888723,0.1305725098474746
158,0.13283584787347252,0.14707779270427543
159,0.13283584787347252,0.1305725098474746
160,0.12117603405725136,0.12554562061992433
161,0.13139708280690918,0.11650100689689569
162,0.13469311461009134,0.1376104469348463
163,0.14084056792618557,0.1305725098474746
164,0.13139708280690918,0.11305614386642877
165,0.13283584787347252,0.10835281026218337
166,0.1458378786103052,0.1339992578523194
167,0.13627429598617372,0.1307011316253504
168,0.13493814503750112,0.13413828530578092
169,0.1212238031490822,0.13627429598617372
170,0.13269817032961428,0.1458378786103052
171,0.18395591592967286,0.15784009252939693
172,0.14562426659229052,0.14707779270427543
173,0.18395591592967286,0.17301681652692552
174,0.18508155378435545,0.1666119051515802
175,0.15784009252939693,0.16001730010276993
176,0.11107078771616638,0.12310549501020385
177,0.13627429598617372,0.13413828530578092
178,0.13139708280690918,0.1376104469348463
179,0.13246965600415656,0.13283584787347252
180,0.15767649936829103,0.147128711103829
181,0.15767649936829103,0.17214161224076605
182,0.16192577404500136,0.1851456291034931
183,0.1630425562767065,0.15784009252939693
184,0.15892869631608342,0.15892869631608342
185,0.15767649936829103,0.18414677461762974
186,0.1458378786103052,0.1446867514852805
187,0.17099343357351335,0.15789473684210525
188,0.17208203736019984,0.18608073189119673
189,0.1446867514852805,0.15384615384615385
190,0.13269817032961428,0.14598918891758894
191,0.21613729078331967,0.2252321432425785
192,0.2630668208823282,0.26972366874433595
193,0.27491410276223377,0.28741019834233533
194,0.2875,0.30822557152297814
195,0.3004260637546394,0.28741019834233533
196,0.2948717948717949,0.27491410276223377
197,0.3005199322349037,0.3047874056838567
198,0.3005199322349037,0.3047874056838567
199,0.3,0.3124023895025384
200,0.3005199322349037,0.29259590945650243
